ID,Label,Content
neg_3783,0,这家的位置还不错，去景点比较方便。老板很热情，店里搞网络的小伙子服务也很周到，还是那位可爱纯朴的服务员“葫芦”。但是设施实在是太差了，不知老板什么本事居然搞了掛牌三星，我看就是一个农家乐吧。饭菜的价格高得离谱，即使在景区也太过分了，而且口味很差。不过据说要新建和改造了，希望老板今后搞得要好一点。  另外，我这次外出在景区都是通过携程订的，价格太高，一般的都要300左右一天。现在景区都到了淡季，房源宽裕，价格较低。自己到当地订的话只要100左右。建议携程在这方面要注意一下，不然今后真的不敢在你这儿订房了。
neg_486,0,"该套丛书画面生动,注重生活的细节,对小孩很有吸引力,并在阅读的同事了解了生活中的常识/体会一些有趣的过程. 满意!"
neg_2891,0,酒店的装修比较陈旧，房间的隔音，主要是卫生间的隔音非常差，只能算是一般的
neg_1090,0,我是冬至这天入住的，到了酒店就浑身不舒服。酒店有2个门，感觉很怪异，电梯里的灯是暗暗的，我住商务房，一进去就感觉有寒意，怎么看怎么不舒服，后来就换房了。和我一起的有6个人，其中4个和我一样感觉很怪异，后来我们都不敢单独睡，要了双人房睡。客房的设施也是给人很压抑的感觉，电视机柜象个大箱子，仿佛随时有人从里面走出来。柜子和床头各有2个大大的黑色圆球，好像眼睛盯着你。一个同事说，她房间的灯罩居然是黑色的，灯光一直很暗。
neg_652,0,真不知这本书怎么在韩国热销的，无聊得要命，内容空荡荡，我看了几页就看不下了，明明他的字很大纸又很厚的说
neg_3557,0,"去住的时候是考虑到拜访客户方便，因为离的很近。但一进房间，发现床单上有个鞋印。刚换好了，发现在电视机没有电源线。因为很晚了，也不想换了。那时的服务员好象没有培训过，换床单的时候还打打闹闹的。还要一男一女两个人换。晕。餐厅还不错，饭菜也不错。招待客户在那还是可以的。  宾馆反馈 2008年7月18日 ： 非常感谢您选择常熟凯悦国际酒店作为下榻场所!您的宝贵意见我酒店非常重视,已对当班人员作出严肃处理,同时加强对全体员工的星级服务培训.并真诚希望你能再次选择我酒店入住.我们将以全新的面貌为您提供优质的服务."
neg_202,0,很一般啊，没有想象中的好，内容有些肤浅，没什么特别的，特别是关于中医养生的部分，有点失望，不过版面印刷质量还是可以的，文字大小看起来也很舒服，仅此而已！
neg_3107,0,出差到重庆，千万别定这个酒店，各位朋友，原因有6请参考  1、主楼和东楼分开，步行3分钟，游泳池等主要服务设施都在主楼及其不方便；  2、目前在修管道，我在该酒店住了三天，没有热水，而且龙头出水成喷状态；  3、服务态度温和，不管你怎么反映问题，他们都不解决，只是傻笑；  4、房间有保险柜但是却不能用，只是个摆设；  5、酒店位置非常不方便打车；  6、房间内大多数物品都需要花钱，比如茶叶、水等，能不能理解的是打市内电话也需要付费用。  由此，我强烈感觉到这家酒店根本不能达到4星级别的标准。
neg_1993,0,"房间太小,宾馆有租四轮自行车的,很破,骑不动,后来服务员说他们的车都是东方绿舟淘汰的.酒巴装修的还可以,就是蚊子太多,象轰炸机."
neg_2346,0,酒店大堂像住宅公寓一楼大厅，所谓的“套房”的卧室比我住过的任何一个五星级的一间普通标房还小，两张床挨得紧得半米距离都不到，更令人气愤的是卫生间小得两个人在里面会打架！这是我住过的最垃圾的套房，竟然还卖807元一晚，真是把人民币看得太不值钱了！美国豪生集团旗下有这样一家酒店真是砸自己的招牌！请携程认真考察每一家签约协议往来客户的真实情况，不要让携程忠实客户一次次受到欺骗！  补充点评 2008年6月16日 ： 一家性价比很低并让人十分失望的酒店！  宾馆反馈 2008年6月20日 ： 感谢您选择入住上海绿地豪生全套房酒店，并给予我们忠恳的建议。首先，请允许我们为您简单介绍一下我们的酒店概况。我们属于一家国际性连锁酒店集团，提供高优质标准的酒店式服务，迎合不同种类客户的需求，希望给为您及其他客人带来回家的感觉。我们的客房最小面积为65平方米，最大至100平方米不等，每间套房均配备简洁齐全的现代化厨房设备。酒店提供餐饮、商务中心、酒吧、健身等一系列设施。此次您所入住的行政套房其面积为75平方米，每晚807元的房价，我店客房其设计风格和建筑布局比例以客厅为主，在同区域五星级酒店中具有较高的性价比，如客户想追求更加豪华、舒适的套房，也可选择我们的贵宾套房，其房型为85平方米。其次，我们酒店与携程旅行网是合作伙伴关系，我们总是以最优惠的价格，最好的房型提供给携程的客户们，以保持长期、友好的合作关系。相信携程旅行网也秉承同样的宗旨，认真负责地将每一家签约酒店推荐给忠实的客户。最后，再次感谢您的忠实建议，希望下次能有机会为您提供更优质的服务。谢谢！
neg_1839,0,实在看不懂的房价，房间较干净，但是象是临时房一样，几乎没有隔音，昆山的酒店价格太离谱了！
neg_3804,0,服务态度机械，表情僵硬，管理不人性化，晚退10分钟房就加收半天房费
neg_2716,0,办理入住手续时花了30分钟以上，且服务态度不佳，地理位置也不是太好，不推荐！
neg_2203,0,"房间环境尚可,卫生让人担忧,床单圬迹斑斑!有骚扰电话  补充点评 2008年4月6日 ： 停车场没有灯,还污水满地留,建议取消该店"
neg_3941,0,宾馆没有晚餐，附近也没有什么餐馆。网速时快时慢，常掉线。我去时正维修，没凉水，热水没法洗澡。房外车太吵，让人睡不着。宾馆里没东西卖，什么都没有。很差。  宾馆反馈 2008年6月18日 ： 由于酒店开业前期给您入住造成不便表示歉意！现在酒店二楼餐厅已经正常提供中晚餐。冷热水管道已经改造完毕，已经正常稳定。前台商品柜已经配备各类小商品，正常供货。欢迎您的再次入住，提出宝贵意见。
neg_2653,0,酒店很旧，很小，楼道里黑暗，其实就是个小旅馆的设施。建议不要去，吉林省宾馆还不错。
neg_3412,0,"1.酒店饭菜一般,上菜特慢  2.免费宽带上网不好使  3.该酒店不是在市中心,比较偏,打车到五一广场至少20元,到省博物(看马王堆)至少40元"
neg_717,0,文章中类似口语叙述，列举的例子太短而且没有说服力，像是在为了证明自己的观点在捏造事实一样。
neg_3042,0,该酒店的确是靠近天目湖--湖畔哦；  但酒店的内部环境的确无法一住哦。  走廊气味令人反感、房间寝具不干净、卫生间气味令人作呕、挂壁空调漏水。。。。。。“！！！？？？”  只是前台接待小姐态度非常之好，客房服务的大嫂就太差了。  希望携程相关领导有空视查一下。  建议有准备去天目湖+南山竹海的游客，要么住天目湖宾馆，要么入住南山竹海度假村（景区内哦，空气极佳，挂三星，有当地四星的标准哦，）
neg_347,0,"男友在报纸上看到这本书的介绍,吹得都上天了,于是乎请我帮他买一本.当当送会非常快,三天就收到了,我一看.我就是垃圾书嘛.现在买书得也开始妙作了,还让不让人活了!我看呢,还是去什么食疗网看看比这书强多了!"
neg_1585,0,住的标准单人间实在是小，房间里一张大床已经塞得满满的了，设施极其简陋除了电视机和烧水壶其他什么都没有，说是四星级标准实际还达不到中等三星级的水平。最差的是酒店临街，大堂居然有三个门而且只有正门有人看，测门对着酒店电梯任人自出自如，半夜三更也不上锁，安全太差。
neg_2080,0,大堂太让人失望了.房间也很小.性价比超低.下次不会再住了.
neg_14,0,于丹的书就看过这一本，也是最后一本。内容浅显，导致废话连篇。本人不推荐大家。
neg_1356,0,房间非常小  房间设施非常旧，因为装修至今已经10年了。  房间空气非常差，一打开门一股非常大的烟味和霉味迎面扑来  服务还不错，虽然帮我从6楼换到了9楼，但是房间空气依然非常差非常差非常差得不能接受！！！
neg_3691,0,一个破落的酒店、开车路过不得不住！奇怪的服务员早晨四点钟不知为什么要开门进入我房间！！！！听到开门声我大呼wye？该女人一声对不起，走人啦、、、、、  门口停车保安说24小时有人看守！早晨6点30分退房惊见保安在总台用椅子变成床呼呼大睡！停车场空城计！！！！  其它不评述了、累！！！总之、万不得以、不住！
neg_594,0,打开书就被吸引了，一口气看完，而且越看越觉得发展之复杂，初入社会，很难想象公司内部之复杂。当然，作为女性读者，拉拉的恋情也始终牵动着我的心情，最终是个不错的结局。已经准备买第二部了，书评没有第一部好，但还是想看，也许是我们对拉拉的期望太高了。
neg_2983,0,卫生间特别小。内部设施不人性化，尤其烧热水的设施明显接触不良，且他后面的插线板在下面，不方便使用。
neg_1706,0,我对这家酒店的感觉不太好。  先说缺点：  1 门口正在修地铁，十分吵杂。  2 酒店装修号称前卫与古典之完美结合，不过我个人觉得华而不实。  3 房间走廊黑咕隆咚，伸手不见五指。  4 商务部就一台破电脑和一张烂凳子，还要收钱。  5 酒店的餐厅外包，吃饭很不方便，早餐非常非常差。  优点：  1 房间里被褥枕头很干净。  2 位置不错，在杭州商业区。  3 退房延迟至下午2点，可能因为入住率不高的原因吧。
neg_2829,0,这家酒店我非常的不满意，原因有三。第一：结帐时拒开发票，服务员说要开发票必须交四元钱，不然不开，我们严厉斥责他们公然逃税！！她们无话可说，可最终还是收了我们一元钱才给开的发票，因为赶火车，不然一定追究到底！！第二：酒店没有楼梯，必须自己走上去，非常累，而且酒店说是准三星，问他们那牌照呢？回答：还没发下来。第三：418房间的饮水器非常的脏，我们把水桶拆下来，洗了半天，里面都是灰！
neg_1213,0,离泰山较远，实际环境与价格不符，漂亮的外观，陈旧破烂的内里，隔音极差
neg_3384,0,酒店自己宣传是5星级别， 价格也不菲。所以我们就按照新五星酒店标准看看 ：  1、位置在人和镇。 总机服务员、到酒店网站上，没一个描述清晰的。 后来才知道，就是人和镇。给司机说人和镇都知道。说金开大道，绕了28元钱才到！  2、正门那个门卫就是稻草人， 基本没用，就是打个手势。 拦出租还是要自己去，我还以为会配备的对讲，可以在院子外面帮客人拦。  3、1410房间装修材质很糟糕，很低档。 洗手间天花板的刷涂料掉满了洗手台。 玄关的地板是劣质，已经开裂，边缘已经破损。  4、窗子是低档的铝合金，表面是很脏的划痕。 不是隔音玻璃，对着个大十字路口，晚上客人睡得挺不容易。一个07年新建成的酒店，这样的偷工减料，不可原谅！  5、房间很大。但没有细节可言。只有空旷的大。  6、门把手的纸牌很容易在开门时候碰掉  7、衣柜很难发现，发现后很难打开，没有推手， 滑轨简直不可思议。 就是最劣质的滑轨也不会那么沉重！ 不知现在忙于减肥的弱女子们住的话怎么打开。  8、卫生间的电吹风，插座在哪里？ 根本没有电吹风的插座！  9、酒店电梯内装修很阴暗， 大堂很亮，进了黑洞洞的电梯，阴森恐怖，没有一点人气， 看不出任何高档。  10、房间的开关、插座 觉得是假冒伪劣， 左床头的开关是坏的， 卫生间只有一个插座，且不能使用，安装的松松垮垮，能看到墙里的洞。  11、体重秤 是坏的。  12、毛巾有劣质的洗涤剂味和烘干机的味道  13、房间书桌上的彩页非常肮脏，里面有很多污物。不知道服务员整理时候有无看到。 里面根本粘和在一起就翻不开。  14、前台接待不体贴，下雨，办手续时候，别看门童很多，没人会早些问你是否需要出租， 这点连北京的某家三星酒店都不如。 记得去酒泉宾馆，一个戈壁上的五星，比在城市的所谓的 世界第五品牌酒店的服务都体贴。  15、前台我要了2次水单，但她都忘记，没有给我。  16、五楼的日韩餐厅最糟糕，三文鱼刺身，我当时真的想退掉算了，那么不新鲜了也敢端上来，佩服厨师昧良心的勇气！为了赚钱，什么都不顾了。  总之， 3星半的硬件，3星的服务。 当作高价的汽车旅馆用还可以。 不会再去了。  建议酒店，还是去看看君临 君豪，还有金源。 硬件，软件。位置，都比新开业的戴斯厚道多了。 别拿中国消费者当傻子了。最后自能是赔了本钱又丢了牌子。  多罗唆一句，很喜欢金源旗下的酒店，酒店数量不多，但开一家叫座一家。觉得硬件软件真的是在用心做事的企业。
neg_1643,0,作为商务经济连锁型酒店，总体还是过得去的，在这样繁华的区域，这个价钱也是过得去的。但是其他酒店在同样的价钱，提供更好的服务和设施，这就相形见拙了。总体让我觉得设施管理水平不高，这也导致整洁度不尽人意。房间本身设计就给人的感觉不清爽干净。浴室的设施也给人不卫生的感觉。是平庸的酒店。来到这样响的品牌的酒店，感觉失望。  在同类型的酒店中，我按照水准的高低进行了这样的排序：锦江之星》宜家》...》莫泰。在宜家和莫泰之间还有省略号，就是说这里面可以有若干我不知道的，久悦不上台面。我只考虑锦江和宜家，这2品牌做到了品牌保证的效果。  补充点评 2007年8月7日 ： 空调漏水！严重！跟自来水似的。好在是早上了，我立即把空调关了，然后用kettle接水，装了半壶水。
neg_828,0,书太小了 拿到手里很是失望本以为会多么精致~~~真的是适合小孩看啊可很小的孩子的又看不懂还不是大人给小孩子讲所以应该精致一点才好价钱还是不太值啊
neg_982,0,开始看前人的评价挺好就买了，但是看过之后觉得没有想象的好。里面内容我看了后就像那种和别人说话夹杂着英语单词的感觉。中文之中，杂着零星的英语单词让我感觉不是很好。觉得对我没有太大的帮助。只是个人见解。
neg_2595,0,此酒店位置太偏，附近没有商业网点，很不方便。房间的墙壁，厕所有点不干净。虽有早餐，但早上7点前不提供。我因要赶早班车，需7点前离店，只能去吃他们付费餐厅的早餐。很奇怪，同样的厨房，付费的就有，附送的早餐就没有。
neg_2278,0,住店后真实感受：根本没法睡觉，房间的隔音太差了，是我住过的隔音最差的酒店，隔壁2个人正常的对话我都能听得特别清楚，2个房间里的衣柜位置根本没有墙，就是衣柜的背板隔开的，早上服务员居然在我房间门口打手机，电话不听的响，听得特别清楚，总之，你跟本没法睡觉。
neg_3890,0,介绍说酒店是座落于北四环的北苑路，结果晕我。该酒店位置偏僻，再走几步就是五环了，怎么会是四环？？第二天一早等半天也没有出租车来，只有走到大马路边去等，还是没有。冷得要命，最后没有办法，有一黑出租问我走不走，只有坐上车走了。  房间还是不错得。
neg_2782,0,该酒店太差，卫生条件，服务均差。我入住时大堂内竟然散放着待洗的床单毛巾，乱七八糟，建议协程网取消其加盟资格
neg_1907,0,"订了大床房,进了放发现是双人房,看看床还算大,就懒的交涉换房了.浴室冷水档经常出热水,差点烫坏,卫生纸少的可怜,马马乎乎也就过去了.总台服务员没穿制服,服务很一般,和挂牌三星比实在是差远了.280的房价很不值.唯一感到欣慰的是大门保安指挥停车很积极,很热情,很到位.下回来不会住这儿了."
neg_2628,0,里面的装修太旧了，洗手间和浴室觉得不太干净，我住的房间所有的水龙头都不太好使，晚上的电话多，服务也比较一般
neg_1454,0,为了图交通方便，所以选择了市长大厦。本以为市长大厦是比较新的酒店，可一进门就感觉很失望——大堂超级的小（应该说是没有大堂，大厦外观给人感觉还不错可内部很糟糕）。房间地毯也显陈旧了。更可气的是我在携程网上预订时，看到高级套房是有双人早餐的。可办理入住手续时候，因当时只有我一个人的证件，前台只给了一份早餐券。我提出质疑，前台回答说“必须登记两个人的证件才能给两份早餐券”。我说我住过国内很多家酒店，从没听说过这种无理的要求。而且携程的预订说明上也没有注明这样的规定。前台小姐回答我“我们酒店就是这么规定的”（竟然连句抱歉的话都没有）。真是恶心！印象太差，下次不会再考虑入住该酒店！
neg_3469,0,终于发现酒店没有被淘汰的原因，因为地处中心地段，第三产业相当的发达。
neg_296,0,当人遇到这么多的无法改变痛苦事，又有多少人能够真正的去面对与承受。就算用结束自己的生命来逃避也需要非常的勇气，人为什么要活着也许只能用自己的一生来告诉自己！
neg_3193,0,服务实在差！临退房时，如家前台非说我们的毛巾不干净，洗不掉，要高额罚款。 没办法，我们又退回房间，当着如家清洁人员的面帮他们将毛巾洗得非常干净！  如家的工作人员见状，马上说“我们的工作人员没有义务洗毛巾，都是洗衣房洗”。我们找经理，经理说“如家没有洗衣粉，没有义务洗，所有如果有不干净的迹象，我们只能要求客户赔！”  我晕死了！难道客户相比如家，更有义务洗毛巾么？！  其实，包头有很多酒店非常便宜，如家并不算便宜的，服务又差！下次去，不住那儿了！
neg_1004,0,预订标准间：拐角房间（为什么携程订的都是拐角间），房间很小，隔音超差，房间非常冷，空调几乎不好用，卫生间更冷，几乎没法淋浴！三个字＂不满意＂！
neg_3039,0,"位置比较怪,旁边是个菜市场,味道就...到达的时候下雨,所以前台有点混乱,等了10分钟左右,态度倒还好,房间蛮好,舒服.就是走廊的味道是我对这家店的印象降到底了,套"
neg_1511,0,"2008年1月10日晚入住该酒店,环境很不错,很安静。我住在卧仙楼具体房间记不得了，好象是3115。22点开始，我觉得房间特别的吵，寻找一圈后发现，我的房间和隔壁房间只隔一道门，而且底下有很大的缝隙。噪音是从隔壁传来的。隔壁不知道住的是什么人，把音乐声音开的很大，还是迪厅音乐。另外，还有好象很多的男男女女的嬉笑声。实在忍无可忍，打电话给了客房服务。随后有服务人员到了隔壁反映情况，然后隔壁稍有收敛。但是不一会儿情况照旧，我本想冲过去与之理论，但是单身在外，还是忍了。就这样，一夜难眠。直接影响了我第二天的工作状态。在此，提出强烈抗议，希望能够以后不要什么不三不四的人都往酒店里"
neg_629,0,我买了一套，是送给男朋友的妹妹！妹妹拿到很开心，立刻开始播放，可时不时总是卡碟，并且断断续续的！好像是剪辑的，并且剪的不好，衔接不上！送给妹妹，真是好没面子！
neg_3486,0,明明在携程上用信用卡担保定了房，入住时居然前台说没有此信息，而且房间已经住满了，打电话到携程投诉，说是酒店预订部与前台没沟通好，折腾了半天，非常气人!
neg_783,0,不知道这套书为什么那么热销，但是我对他的感觉不好。比如我看到书里面提到卡梅拉在海里尿尿（如果我没记错的话），所以我买了三套退了两套，另外一套因为已经送出去了。唉！我想孩子的教育还是选择品格教育的比较好吧，比如我和最好的爸爸啊，这种书看了能培养孩子与父亲之间的感情。虽然这套书的质量、印刷都不错，但是这些内容似乎不能帮助孩子品格塑造啊。如果我說的不对，希望能跟我私下交流. sarah.liuhui@qq.com
neg_1141,0,房间地毯太脏，临近火车站十分吵闹，还好是双层玻璃。服务一般，酒店门口的TAXI讲是酒店的长期合作关系，每月要交费给酒店。从酒店到机场讲得是打表147元，到了后非要200元，可能被小宰30-40元。
neg_279,0,失望！以为是有具体的朗读内容的书呢！结果根本没有！略略翻了一下便扔到一边了！失败的购买！
neg_2297,0,前台接待太差，酒店有A B楼之分，本人check－in后，前台未告诉B楼在何处，并且B楼无明显指示；房间太小，根本不像4星级设施，下次不会再选择入住此店啦。
neg_1842,0,"真是可笑,入住该酒店结帐时要多付一袋开心果的费用,他们点不清自己的物品数量,出了差错,埋单的竟是消费者.请问各位:这样的地方你们敢去吗? 我选择坚决不再去. 如果要我给该酒店评分,我给它0分,他们的服务给客户的好感全被结帐时愚蠢的举动所抹杀.  补充点评 2008年4月15日 ： 建议大家到日照时选择其他酒店,祝大家在日照开心."
neg_1792,0,很好的地理位置，一蹋糊涂的服务，萧条的酒店。
neg_3255,0,酒店不开夜床，我大约晚上11到酒店，发现房间和出门时一样的乱，没人来打扫，浴袍是坏的（有两处破损的地方）也没人检查，早上用餐时被告之只含单早，后来把大堂经理叫来才弄明白，要登记的时候出示两张身份证才能含双早，（但问题是我在办理入住时是给了两张身份证，但大堂的登记那位说只要一张身份证就可），堂堂的世界一流酒店管理集团希尔顿酒店会发生这样的气愤事件可让人无奈。。。。。。。。。
neg_1268,0,还是不去的好，装修噪音大，离汽车站火车站比较近比较乱。
neg_150,0,5月8日付款成功，当当网显示5月10日发货，可是至今还没看到货物，也没收到任何通知，简不知怎么说好！！！
neg_3605,0,酒店很新并且很有档次和气派，主楼设计和总体设备设施让人感觉非常不错，周遍是一个广场，视线很开阔。但令人非常愤怒的是，为什么通过携程网预订的客房总是常常被安排在不方正的——床和电视机等客房设施都歪歪扭扭摆放的房间（1710房），真的不止一个客人反映这样的问题，携程网的客人一样付钱消费，为什么会受到不公正的待遇？！难道就是因为那40元/间.晚的返佣费给的不甘心？！酒店在争创五星，应该做到给每一位客人提供最优质最满意的服务，否则受到伤害的顾客永不会再光顾，何况现在酒店这么多……望酒店领导能重视这个问题，解决这个尴尬的局面，真正让酒店在硬件和软件都上五星。
neg_1638,0,"再也不想去那里住了.1. 交通不方便;2. 说是五星级,却根本达不到五星标准,房间小,跟如家快捷的感觉一样,甚至还不如如家快捷;3.服务态度,有些人的态度真的是太差了,我到的那天正好是5.12,四川地震的那天,我是晚上近8点才到的,一到那,服务人员却说没有收到预定,(当时人很多,大部份本地人是来这里躲避的,因为这家酒店是新开的,楼层不高,所以当时已经没有空房了),我一听,要他们再三确认,可以他们的前台服务员非常没有耐心,还对我发了点小脾气,我打电话给Ctrip的时候,有一个男服务员还在笑,兴灾乐祸的那种.后来CTIRP跟他们确认,确实有这张定单,是他们内部没有交接好.我是再也不会去那里住了.一定不去..."
neg_500,0,在故事中穿插着知识，而且很有趣味性，让孩子在听故事的同时，能学到不少知识，很好的一套书。
neg_2917,0,"房价非常贵,几乎没有房间可以看到对岸的象鼻山.送的水果饼干又少又不好吃.装修很低档的,离市区很远,附近没有吃的地方,吃个米粉都要打的去市区!(附带的说超难打)!!!!谁想烧钱谁去住这个号称桂林第一第二老旧的酒店"
neg_80,0,"<<色戒>>小说不咋的,以后不会再看~~这本书也就靠色戒作卖点,别的小说和文章都是张其他书里的~~没心意~~旧瓶装新酒~~"
neg_853,0,满怀着期待购买了毕淑敏的《女心理师》，阅读之前对这部作品充满了期待，因为我已读过不少毕淑敏的作品。非常喜欢她用平实而又富有哲理的简洁的语言讲述的一个又一个故事，特别是08年读过的《女工》，连续读了很多次，非常喜欢。说句心里话，读完《女心理师》感觉有些失望。虽然我是一个学理科的人，但非常喜欢阅读。这部作品的主人公贺顿是一个由于自身的出身卑微，但又聪明、有一定追求的人。在不断的努力下获取了心理咨询师的资格，为了开办诊所，嫁给一个内心厚道但根本没有感情的男人。我不知道，这样的女主人公带给读者的是什么？同时，作品中的几个故事远远脱离日常生活，看着就感觉作者纯粹是为了写作而写作，毫无价值，除了有几句话让我留有一些印象外，其余的看完书后就忘记了。真是失望！
neg_2444,0,靠马路，晚上太噪。  早餐较差。  长途电话应该是IP的，收费0.8元/分钟。  补充点评 2007年12月25日 ： 洗澡水不是很大。
neg_2014,0,与其说是饭店不如说是招待所。早餐品种少而且质量也不高，最不能令人接受的是盛早餐的餐具（盘子，碗）里面都汪着水。唰过后的水根本就被弄干净，恐怕更提不上消毒。  补充点评 2007年10月8日 ： 哦，忘记了，酒店送水果，这点是不错的。
neg_916,0,本人属于看到英语就头疼的，这本书也没能提起对英语的兴趣，大体看了几页就送同事了，放在同事的桌上也落了不少灰尘了！
neg_2501,0,辦理住房登記要半小時.整個大堂像市場亂哄哄!房間布置其差無比!
neg_2151,0,"很旧的设施,服务也不好,感觉一般.不能和大城市比."
neg_3310,0,1.酒店的服务不太好，而且酒店的卫生条件令人担心。  2.换了两个房间床单上都有血迹。  3.酒店服务员对出现这种情况没有合理的解释，还指责客户没有看清楚。
neg_445,0,我看过朋友的还可以，但是我订的书迟迟未到已有半个月，都没有收到打电话也没有用，以后你们订书一定要考虑好！当当实在是太慢了
neg_3740,0,较其他地方的莫泰，这家大床间面积很大，经济型酒店感觉莫泰比如家住的舒服。  餐厅套餐28块，比较贵，如家才18
neg_2852,0,从没见过如此残旧的五星级酒店，电梯、走廊、房间内铺设的地毯，可以用惨不忍睹来形容，电梯内的地毯块边缘起毛破烂，打个不好听的比喻，我们家用来垫狗屋的地毯块看起来都比它干净整齐，房间和走廊上的地毯给人感觉至少用了十年以上似的；卫生间里的墙面瓷砖一看就是低档得不行的东西，沟缝的白水泥开始出现一个个的小孔洞，象是蚂蚁窝的大门；水龙头和毛巾架铜锈斑驳、颜色可疑，洁具的牌子让人无从考究，倒是放洗澡香皂的香皂盒的牌子清清楚楚地显示是“COTTO”，这是什么等级的东西，相信对建材稍微有点了解的人都知道，卫生间的毛巾品牌不详，但是感觉又干又硬，似乎至少是三岁以上的年纪了，更可怕的是窗帘，上帝啊，我怀疑这酒店的窗帘是从来没有清洗过的，颜色晦涩不堪，我只是拉开并关上两次，洗手时居然肥皂泡就隐隐发黑，我住的是1520房间，似乎里面曾经淹过水，地毯颜色怪异不算，地脚线的木板很明显地不是同一次装上去的。  本来这酒店大堂的服务还挺让我满意的，不管是登记还是入住服务员们的微笑都让我很开心，但是房间的服务就有点不知道怎么说好，我是下午四点左右入住的，在房间小睡了一个小时后才出去应酬，结果应酬完九点多回酒店时，赠送的水果已经放在酒吧台上了，而床，我起来时是什么样的，还是那么自然的乱成一团保持在那里，让我顿时象吞吃了个苍蝇似地倒了胃口，好感全消。  而门口的保安及门童服务等管理，也是非常糟糕，门前广场是个圆圈，进来的的士在圆圈的任何位置都可以停下来上客下课，小小的入口经常是从各个角度分别停几量车在那里上下客，而酒店方也置之不理，根本没有人维持秩序，酒店门口打车也是一样，没有设置排队廊，大家全站在门口等车，前后左右那么一排开，实在是说不清楚先来后到的，不时有些因打车先后顺序而起的小纠纷！  这酒店最大的特色就是销售，房间里随处可见卖东西的价目表和怂恿住可加入他们积分计划的推广牌，连文具和个人用品居然都有销售价目单竖在床头柜上，让我实在不知道这究竟是提供方便呢还是为了将销售最大化。而免费的东西，因为我出差习惯自己带洗漱用品，所以不知道他们的洗漱用品质量如何，但是那一次性拖鞋的质量，咳，难道是义乌小商品城那里购买的吗？啧啧，难得一见啊，赠送的水倒是怡宝的，但是怕吃亏似地加上了酒店的广告。  该酒店停车场上来的电梯是在四川宾馆的门口，我入住时上来一出门口就看到登记台，过去登记得差不多完了才知道那是四川宾馆的前台，于是道个歉转过来假日酒店的前台重新办理了登记入住的手续，结果，咳，结果让我非常后悔应该在开始就将错错好了，据成都的朋友说，四川宾馆的硬件条件还略微好过皇冠假日，价格只是皇冠假日的一半而已，两家挨在一起并有门共通，这都是啥和啥呀？  我已经是携程的钻石级会员，从来没有任何酒店做过任何评价，此次四川之行，先是在绵阳的富乐山九州国际酒店入住，精美得让我叹为观止，舒服得不行，因行程改变在成都临时住了这么一次皇冠假日，同是五星级酒店，让我感觉是从真正的五星级酒店一下子搬到了火车站的招待所，还比真正的五星级酒店多付了一倍的住宿费。  赚钱不能就靠搞定些什么评选机构弄到五颗小星星后就那么黑心地赚啊！五星级的大车铺啊，永别了，我是再也不会去了，套用句流行词：赚钱，要厚道些！
neg_1287,0,国内外酒店都住过不少，丹东也住过国际酒店20楼，这次是因为办事，才选择这家所谓丹东唯一一家四星级酒店，但从来没有见到过服务质量这么差的酒店，处处和客人为敌。本人14日入住，由于本人是16日晚十一点多的航班，15日中午特意和前台说能否在16日晚六点结帐时，总共收两天半的房钱。前台当时同意，并刷了我两天半的预付款。可等到16日晚六点2分，同志们，就过了两分钟时间，他们居然要收我三天的房钱。当时本人先耐着性子，和前台两个服务员解释。后来一个戴眼镜的女大堂副理也过来。可说来说去，就是说酒店电脑系统六点一过就自动锁定为一天。副理后来打电话请示什么陈经理，我站在旁边亲耳听了个详细。她只是说，有个客人过了六点想退房提出算半天，行不行？得到否定的答案后，她就抬头拒绝了本人。本人告诉她：“你这就叫打电话请示呀？你电话中和你们经理讲了我15日就提出算半天你们同意的事实了吗？”她被问住了！本人由于赶时间，懒得再和她们理论。奉劝携程不要与这家酒店再签订住房合约，免得引来更多的投诉。
neg_3594,0,住过几次，总感不好。很多房间靠街很吵，换房还要加钱且服务态度不好。有些房间装饰气味难闻。6点半早餐拖时准备好，煎蛋工7点还不到位。
neg_691,0,"全是一些虚的东西,看过和没看一样好多东西她不说人家也知道,说了也白说,一点实用性也没有"
neg_1053,0,好烂的酒店，说是宾馆，感觉一点不好，大堂在一边像个临时的，门口没有任何安保人员，窗户旁边就是停放自行车的，毫无安全感。酒店设施陈旧，床又小又难睡，不提供纯净水，烧水非常难喝。卫生间的条件连好点的招待所都不如。早餐样式少还难吃。这是住过得最差的星级酒店，跟经济性快捷酒店都没法比。真不知道携程为什么会推荐。
neg_1403,0,这是本人用携程预定的最糟糕的酒店，建议取消该酒店的合作。
neg_2385,0,"也许黄金海岸有自己的酒店评级机构,给此中心评了个""四星"",不然不好意思收四五百的房租啊!也就二星的标准,大堂里蚊子那叫一个多...卫生间和浴室的门都关不上,的用手扶着!电话不响,得用自己的手机. 毛巾不知是哪年的了，估计本世纪初的产品。装修用的是最低档的地砖和大理石...另外，当地民风极差，无论你在酒店里，海滩上，外面餐馆，只要你出手消费，必定挨宰！ 下次宁愿远赴青岛威海，也不来黄金海岸，南戴河了。海水的品质，也如当地酒店和民风，差！"
